Name,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR,Bowler
PA Patel,0.6666666667,0.1666666667,0,0.1666666667,0,0,0,0,,4,6,66.66,DJ Muthuswami
PA Patel,0.25,0.25,0,0,0.5,0,0,0,,9,4,225,JP Duminy
PA Patel,0.6666666667,0,0,0,0.1666666667,0,0.1666666667,0,caught,10,6,166.66,AD Mathews
UBT Chand,0.6666666667,0,0.3333333333,0,0,0,0,0,,2,3,66.66,DJ Muthuswami
UBT Chand,0.2,0.4,0,0,0.4,0,0,0,stumped,10,5,200,A Mishra
UBT Chand,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,S Nadeem
RG Sharma,0.5,0,0.5,0,0,0,0,0,caught,2,2,100,NM Coulter-Nile
RG Sharma,0.2727272727,0.5454545455,0.0909090909,0,0,0,0.0909090909,0,,14,11,127.27,A Mishra
RG Sharma,0.375,0.375,0.125,0,0,0,0.125,0,,11,8,137.5,S Nadeem
RG Sharma,0,1,0,0,0,0,0,0,,3,3,100,Imran Tahir
KA Pollard,0.5,0.25,0.25,0,0,0,0,0,caught,3,4,75,A Mishra
KA Pollard,0.5,0.25,0,0,0,0,0.25,0,,7,4,175,Imran Tahir
AT Rayudu,0.25,0.25,0,0,0.5,0,0,0,,9,4,225,NM Coulter-Nile
AT Rayudu,0.5,0.25,0.25,0,0,0,0,0,,3,4,75,A Mishra
AT Rayudu,0.2857142857,0.5714285714,0,0,0,0,0.1428571429,0,,10,7,142.85,S Nadeem
AT Rayudu,0.4285714286,0.2857142857,0.1428571429,0,0.1428571429,0,0,0,caught,8,7,114.28,Imran Tahir
HH Pandya,1,0,0,0,0,0,0,0,caught,0,1,0,Imran Tahir
Harbhajan Singh,0.4,0.4,0,0,0,0,0.2,0,,8,5,160,NM Coulter-Nile
Harbhajan Singh,1,0,0,0,0,0,0,0,caught,0,2,0,AD Mathews
Harbhajan Singh,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,Imran Tahir
MJ McClenaghan,1,0,0,0,0,0,0,0,caught,0,1,0,Imran Tahir
SL Malinga,1,0,0,0,0,0,0,0,,0,1,0,NM Coulter-Nile
SL Malinga,0.5,0.25,0,0,0.25,0,0,0,,5,4,125,AD Mathews
SL Malinga,0.8,0.2,0,0,0,0,0,0,,1,5,20,Imran Tahir
AM Rahane,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,MA Starc
AM Rahane,0.2,0.4,0,0,0.2,0,0.2,0,,12,5,240,Iqbal Abdulla
AM Rahane,0.5,0.25,0,0,0.25,0,0,0,lbw,5,4,125,HV Patel
SR Watson,0.5555555556,0.1111111111,0,0,0.3333333333,0,0,0,,13,9,144.44,MA Starc
SR Watson,0.7142857143,0.2857142857,0,0,0,0,0,0,,2,7,28.57,Iqbal Abdulla
SR Watson,0.5,0.5,0,0,0,0,0,0,,1,2,50,HV Patel
SR Watson,0.5,0,0,0,0.25,0,0.25,0,caught,10,4,250,YS Chahal
SPD Smith,1,0,0,0,0,0,0,0,caught,0,1,0,MA Starc
SPD Smith,0,1,0,0,0,0,0,0,,3,3,100,Iqbal Abdulla
SPD Smith,0,0.75,0.25,0,0,0,0,0,,5,4,125,HV Patel
SPD Smith,0,1,0,0,0,0,0,0,,3,3,100,YS Chahal
SPD Smith,0.2307692308,0.5384615385,0.0769230769,0,0.1538461538,0,0,0,,17,13,130.76,D Wiese
SPD Smith,0.25,0.75,0,0,0,0,0,0,,3,4,75,V Kohli
KK Nair,0.4,0.4,0,0,0,0,0.2,0,,8,5,160,Iqbal Abdulla
KK Nair,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,HV Patel
KK Nair,0,1,0,0,0,0,0,0,,2,2,100,YS Chahal
KK Nair,0,1,0,0,0,0,0,0,,3,3,100,D Wiese
KK Nair,0,1,0,0,0,0,0,0,,1,1,100,V Kohli
DJ Hooda,1,0,0,0,0,0,0,0,bowled,0,1,0,Iqbal Abdulla
DJ Hooda,0.5,0.5,0,0,0,0,0,0,,1,2,50,D Wiese
SV Samson,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,Iqbal Abdulla
SV Samson,0.75,0,0.25,0,0,0,0,0,bowled,2,4,50,YS Chahal
STR Binny,0.6666666667,0.3333333333,0,0,0,0,0,0,caught,1,3,33.33,MA Starc
STR Binny,0.6,0.2,0,0,0.2,0,0,0,,5,5,100,HV Patel
STR Binny,0.3333333333,0.3333333333,0.1666666667,0,0.1666666667,0,0,0,,8,6,133.33,YS Chahal
STR Binny,0.1666666667,0.6666666667,0.1666666667,0,0,0,0,0,,6,6,100,D Wiese
JP Faulkner,0,1,0,0,0,0,0,0,,2,2,100,MA Starc
JP Faulkner,0.3333333333,0.6666666667,0,0,0,0,0,0,caught,2,3,66.66,HV Patel
CH Morris,0,1,0,0,0,0,0,0,,1,1,100,MA Starc
CH Morris,0,1,0,0,0,0,0,0,,2,2,100,HV Patel
DS Kulkarni,1,0,0,0,0,0,0,0,bowled,0,1,0,MA Starc
DS Kulkarni,0,1,0,0,0,0,0,0,,1,1,100,HV Patel
PV Tambe,0.5,0.5,0,0,0,0,0,0,,2,4,50,MA Starc
CH Gayle,0.5555555556,0.1111111111,0,0,0.2222222222,0,0.1111111111,0,,15,9,166.66,CH Morris
CH Gayle,0.6,0.2,0,0,0.2,0,0,0,,5,5,100,DS Kulkarni
CH Gayle,1,0,0,0,0,0,0,0,caught,0,3,0,SR Watson
V Kohli,0.1428571429,0.8571428571,0,0,0,0,0,0,,6,7,85.71,CH Morris
V Kohli,0.2307692308,0.5384615385,0.1538461538,0,0.0769230769,0,0,0,,15,13,115.38,DS Kulkarni
V Kohli,0,0.5,0.3333333333,0,0,0,0.1666666667,0,,13,6,216.66,SR Watson
V Kohli,0.3333333333,0.5,0.1666666667,0,0,0,0,0,,5,6,83.33,JP Faulkner
V Kohli,0.2142857143,0.5,0.1428571429,0,0,0,0.1428571429,0,,23,14,164.28,PV Tambe
AB de Villiers,0,1,0,0,0,0,0,0,,2,2,100,CH Morris
AB de Villiers,0.1666666667,0.6666666667,0.1666666667,0,0,0,0,0,,6,6,100,DS Kulkarni
AB de Villiers,0.3333333333,0.4444444444,0.1111111111,0,0.1111111111,0,0,0,,10,9,111.11,SR Watson
AB de Villiers,0.1666666667,0.3333333333,0.1666666667,0,0.3333333333,0,0,0,,12,6,200,JP Faulkner
AB de Villiers,0.3,0.5,0,0,0.2,0,0,0,,13,10,130,PV Tambe
AB de Villiers,0,0,0,0,1,0,0,0,,4,1,400,DJ Hooda
LMP Simmons,0.5,0.2,0.1,0,0.2,0,0,0,,12,10,120,TA Boult
LMP Simmons,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,B Kumar
LMP Simmons,0.1428571429,0.4285714286,0,0,0.4285714286,0,0,0,bowled,15,7,214.28,DW Steyn
LMP Simmons,0.4545454545,0.5454545455,0,0,0,0,0,0,,6,11,54.54,P Kumar
LMP Simmons,0.1818181818,0.6363636364,0,0,0.0909090909,0,0.0909090909,0,,17,11,154.54,KV Sharma
PA Patel,0,1,0,0,0,0,0,0,,2,2,100,TA Boult
PA Patel,0.6666666667,0.1111111111,0,0,0.2222222222,0,0,0,,9,9,100,B Kumar
PA Patel,0.5,0.3333333333,0,0,0.1666666667,0,0,0,caught,6,6,100,DW Steyn
UBT Chand,0.5,0,0,0,0.5,0,0,0,,4,2,200,DW Steyn
UBT Chand,0.5,0.5,0,0,0,0,0,0,caught,1,2,50,P Kumar
RG Sharma,0,0.6,0,0,0.2,0,0.2,0,,13,5,260,P Kumar
RG Sharma,0.2,0.7,0,0,0.1,0,0,0,caught,11,10,110,KV Sharma
KA Pollard,0.375,0.5,0.125,0,0,0,0,0,,6,8,75,TA Boult
KA Pollard,0.3333333333,0.3333333333,0,0,0.3333333333,0,0,0,bowled,5,3,166.66,B Kumar
KA Pollard,0.3333333333,0.3333333333,0.1666666667,0,0.1666666667,0,0,0,,8,6,133.33,DW Steyn
KA Pollard,0,0.5,0,0,0.25,0,0.25,0,,12,4,300,P Kumar
KA Pollard,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,KV Sharma
AT Rayudu,0,1,0,0,0,0,0,0,,2,2,100,TA Boult
AT Rayudu,1,0,0,0,0,0,0,0,caught,0,2,0,B Kumar
AT Rayudu,0.3333333333,0.3333333333,0,0,0.3333333333,0,0,0,,5,3,166.66,DW Steyn
Harbhajan Singh,1,0,0,0,0,0,0,0,,0,2,0,B Kumar
Harbhajan Singh,1,0,0,0,0,0,0,0,caught,0,2,0,P Kumar
J Suchith,0,0.5,0.5,0,0,0,0,0,,3,2,150,TA Boult
J Suchith,0,0,1,0,0,0,0,0,,6,3,200,B Kumar
R Vinay Kumar,1,0,0,0,0,0,0,0,caught,0,1,0,B Kumar
MJ McClenaghan,0,1,0,0,0,0,0,0,,1,1,100,B Kumar
S Dhawan,0.3333333333,0.1111111111,0,0,0.4444444444,0,0.1111111111,0,,23,9,255.55,Harbhajan Singh
S Dhawan,0.6666666667,0.0833333333,0.0833333333,0,0.1666666667,0,0,0,caught,11,12,91.66,MJ McClenaghan
S Dhawan,0.5,0.25,0.125,0,0.125,0,0,0,,8,8,100,SL Malinga
DA Warner,0.6666666667,0,0,0,0.3333333333,0,0,0,,4,3,133.33,Harbhajan Singh
DA Warner,0.5,0.25,0,0,0.25,0,0,0,caught,5,4,125,SL Malinga
KL Rahul,0.5,0.25,0,0.25,0,0,0,0,,4,4,100,Harbhajan Singh
KL Rahul,0.5,0.5,0,0,0,0,0,0,caught,1,2,50,MJ McClenaghan
KL Rahul,0.5,0.4285714286,0,0,0,0,0.0714285714,0,,12,14,85.71,J Suchith
KL Rahul,0.1428571429,0.5714285714,0.2857142857,0,0,0,0,0,,8,7,114.28,R Vinay Kumar
NV Ojha,0.3333333333,0.3333333333,0.3333333333,0,0,0,0,0,caught,6,6,100,J Suchith
NV Ojha,0,1,0,0,0,0,0,0,,3,3,100,R Vinay Kumar
RS Bopara,0.5,0.375,0.125,0,0,0,0,0,,5,8,62.5,Harbhajan Singh
RS Bopara,0.4285714286,0.4285714286,0.1428571429,0,0,0,0,0,caught,5,7,71.42,MJ McClenaghan
RS Bopara,0.25,0.5,0.25,0,0,0,0,0,,4,4,100,SL Malinga
RS Bopara,0,0.75,0,0,0.25,0,0,0,,7,4,175,J Suchith
RS Bopara,0.5,0.5,0,0,0,0,0,0,,2,4,50,R Vinay Kumar
GH Vihari,0,1,0,0,0,0,0,0,,2,2,100,MJ McClenaghan
GH Vihari,0.5,0.25,0,0,0.25,0,0,0,caught,5,4,125,SL Malinga
GH Vihari,0.25,0.25,0,0,0.5,0,0,0,,9,4,225,R Vinay Kumar
KV Sharma,1,0,0,0,0,0,0,0,,0,1,0,MJ McClenaghan
KV Sharma,1,0,0,0,0,0,0,0,,0,2,0,SL Malinga
KV Sharma,0.5,0,0.5,0,0,0,0,0,,2,2,100,R Vinay Kumar
P Kumar,1,0,0,0,0,0,0,0,bowled,0,2,0,SL Malinga
DW Steyn,1,0,0,0,0,0,0,0,caught,0,1,0,SL Malinga
B Kumar,0.5,0,0.25,0,0.25,0,0,0,,6,4,150,R Vinay Kumar
DR Smith,0.5,0,0.0833333333,0,0.25,0,0.1666666667,0,,26,12,216.66,Karanveer Singh
DR Smith,1,0,0,0,0,0,0,0,bowled,0,1,0,Anureet Singh
BB McCullum,0.4666666667,0.0666666667,0.1333333333,0,0.2666666667,0,0.0666666667,0,,27,15,180,Sandeep Sharma
BB McCullum,0.1666666667,0.5,0.1666666667,0,0,0,0.1666666667,0,,11,6,183.33,Anureet Singh
BB McCullum,0.5714285714,0.1428571429,0.0714285714,0,0.1428571429,0,0.0714285714,0,,18,14,128.57,MG Johnson
BB McCullum,0.5555555556,0.2222222222,0,0,0.2222222222,0,0,0,caught,10,9,111.11,AR Patel
SK Raina,1,0,0,0,0,0,0,0,,0,3,0,Karanveer Singh
SK Raina,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,Sandeep Sharma
SK Raina,0.3333333333,0.4444444444,0,0,0.2222222222,0,0,0,,12,9,133.33,Anureet Singh
SK Raina,0.25,0.75,0,0,0,0,0,0,,3,4,75,MG Johnson
SK Raina,0,0.7142857143,0,0,0.2857142857,0,0,0,,13,7,185.71,AR Patel
MS Dhoni,0.2222222222,0.2222222222,0.4444444444,0,0,0,0.1111111111,0,,16,9,177.77,Karanveer Singh
MS Dhoni,0.5,0.5,0,0,0,0,0,0,,2,4,50,Sandeep Sharma
MS Dhoni,0.2,0.6,0.2,0,0,0,0,0,,5,5,100,Anureet Singh
MS Dhoni,0.3333333333,0,0,0,0.6666666667,0,0,0,,8,3,266.66,MG Johnson
MS Dhoni,0.3333333333,0.3333333333,0.1666666667,0,0,0,0.1666666667,0,,10,6,166.66,AR Patel
RA Jadeja,0,1,0,0,0,0,0,0,,2,2,100,Sandeep Sharma
RA Jadeja,0.25,0.5,0,0,0.25,0,0,0,,6,4,150,Anureet Singh
RA Jadeja,0,0,0.3333333333,0.3333333333,0.3333333333,0,0,0,,9,3,300,MG Johnson
RA Jadeja,0.5,0.5,0,0,0,0,0,0,,1,2,50,AR Patel
M Vijay,0.2857142857,0.2857142857,0.1428571429,0,0.1428571429,0,0.1428571429,0,,14,7,200,IC Pandey
M Vijay,0.6153846154,0.1538461538,0.0769230769,0,0.1538461538,0,0,0,,12,13,92.3,A Nehra
M Vijay,1,0,0,0,0,0,0,0,,0,2,0,MM Sharma
M Vijay,0.4285714286,0.4285714286,0,0,0.1428571429,0,0,0,,7,7,100,RA Jadeja
M Vijay,0.6666666667,0.3333333333,0,0,0,0,0,0,caught,1,3,33.33,R Ashwin
V Sehwag,0.5,0.5,0,0,0,0,0,0,caught,1,2,50,IC Pandey
SE Marsh,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,IC Pandey
SE Marsh,0.3333333333,0.6666666667,0,0,0,0,0,0,lbw,2,3,66.66,A Nehra
SE Marsh,0.25,0.25,0.25,0,0.25,0,0,0,,7,4,175,MM Sharma
GJ Bailey,0.5,0.5,0,0,0,0,0,0,,1,2,50,A Nehra
GJ Bailey,1,0,0,0,0,0,0,0,caught,0,1,0,RA Jadeja
DA Miller,0.5,0.5,0,0,0,0,0,0,caught,2,4,50,RA Jadeja
DA Miller,0.8,0.2,0,0,0,0,0,0,,1,5,20,R Ashwin
WP Saha,1,0,0,0,0,0,0,0,caught,0,1,0,A Nehra
WP Saha,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,MM Sharma
WP Saha,0.2,0.8,0,0,0,0,0,0,,4,5,80,RA Jadeja
WP Saha,0.5,0.5,0,0,0,0,0,0,,4,8,50,R Ashwin
WP Saha,0.3333333333,0.3333333333,0.3333333333,0,0,0,0,0,,6,6,100,DJ Bravo
AR Patel,0.4,0.4,0,0,0,0,0.2,0,,8,5,160,RA Jadeja
AR Patel,0.8,0.2,0,0,0,0,0,0,stumped,1,5,20,R Ashwin
MG Johnson,1,0,0,0,0,0,0,0,caught,0,1,0,RA Jadeja
MG Johnson,0,1,0,0,0,0,0,0,,1,1,100,R Ashwin
Anureet Singh,0.8,0.2,0,0,0,0,0,0,,1,5,20,A Nehra
Anureet Singh,0.75,0.25,0,0,0,0,0,0,caught,1,4,25,MM Sharma
Anureet Singh,0,1,0,0,0,0,0,0,,1,1,100,RA Jadeja
Anureet Singh,0,1,0,0,0,0,0,0,,2,2,100,R Ashwin
Anureet Singh,0.375,0.625,0,0,0,0,0,0,,5,8,62.5,DJ Bravo
Karanveer Singh,1,0,0,0,0,0,0,0,,0,1,0,MM Sharma
Karanveer Singh,0.5,0.5,0,0,0,0,0,0,,2,4,50,DJ Bravo
Sandeep Sharma,0.75,0.25,0,0,0,0,0,0,,1,4,25,MM Sharma
MA Agarwal,0.8333333333,0.1666666667,0,0,0,0,0,0,,1,6,16.66,MA Starc
MA Agarwal,0.4615384615,0.3846153846,0,0,0.0769230769,0,0.0769230769,0,,15,13,115.38,VR Aaron
MA Agarwal,0.2,0.8,0,0,0,0,0,0,,4,5,80,HV Patel
MA Agarwal,0,1,0,0,0,0,0,0,,4,4,100,D Wiese
MA Agarwal,0.5,0.5,0,0,0,0,0,0,stumped,3,6,50,Iqbal Abdulla
SS Iyer,1,0,0,0,0,0,0,0,lbw,0,1,0,MA Starc
JP Duminy,0.6,0,0.2,0,0.2,0,0,0,,6,5,120,MA Starc
JP Duminy,0.6,0.2,0,0,0.2,0,0,0,,5,5,100,VR Aaron
JP Duminy,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,HV Patel
JP Duminy,1,0,0,0,0,0,0,0,caught,0,1,0,D Wiese
Yuvraj Singh,1,0,0,0,0,0,0,0,caught,0,1,0,VR Aaron
Yuvraj Singh,0.75,0,0.25,0,0,0,0,0,,2,4,50,D Wiese
AD Mathews,1,0,0,0,0,0,0,0,caught,0,1,0,VR Aaron
KM Jadhav,0,0.5,0,0,0.5,0,0,0,,10,4,250,MA Starc
KM Jadhav,0.75,0.25,0,0,0,0,0,0,,1,4,25,VR Aaron
KM Jadhav,0.5714285714,0.2857142857,0,0,0.1428571429,0,0,0,caught,6,7,85.71,HV Patel
KM Jadhav,0.2,0.6,0.2,0,0,0,0,0,,5,5,100,D Wiese
KM Jadhav,0.2222222222,0.5555555556,0.1111111111,0,0.1111111111,0,0,0,,11,9,122.22,Iqbal Abdulla
NM Coulter-Nile,0.6666666667,0,0,0,0.3333333333,0,0,0,lbw,4,3,133.33,D Wiese
NM Coulter-Nile,1,0,0,0,0,0,0,0,,0,5,0,Iqbal Abdulla
A Mishra,0.6666666667,0.3333333333,0,0,0,0,0,0,bowled,1,3,33.33,MA Starc
A Mishra,0,1,0,0,0,0,0,0,,1,1,100,D Wiese
S Nadeem,1,0,0,0,0,0,0,0,bowled,0,3,0,MA Starc
S Nadeem,0.5,0.5,0,0,0,0,0,0,,2,4,50,Iqbal Abdulla
Imran Tahir,0.5,0.5,0,0,0,0,0,0,,1,2,50,MA Starc
Imran Tahir,0,1,0,0,0,0,0,0,,1,1,100,HV Patel
Imran Tahir,0,1,0,0,0,0,0,0,,1,1,100,D Wiese
DJ Muthuswami,0.5,0.5,0,0,0,0,0,0,,1,2,50,HV Patel
DJ Muthuswami,1,0,0,0,0,0,0,0,,0,1,0,D Wiese
CH Gayle,0.5333333333,0.2,0.0666666667,0,0.1333333333,0,0.0666666667,0,,19,15,126.66,NM Coulter-Nile
CH Gayle,0.5,0,0,0,0.3333333333,0,0.1666666667,0,,14,6,233.33,DJ Muthuswami
CH Gayle,0.375,0.375,0,0,0.125,0,0.125,0,,13,8,162.5,Imran Tahir
CH Gayle,0.3333333333,0.3333333333,0,0,0.3333333333,0,0,0,,5,3,166.66,JP Duminy
CH Gayle,0,0.75,0,0,0,0,0.25,0,,9,4,225,A Mishra
CH Gayle,0.5,0.5,0,0,0,0,0,0,,2,4,50,AD Mathews
V Kohli,0.3333333333,0.3333333333,0,0,0.3333333333,0,0,0,,10,6,166.66,NM Coulter-Nile
V Kohli,0,0.75,0,0,0.25,0,0,0,,7,4,175,Imran Tahir
V Kohli,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,JP Duminy
V Kohli,0.25,0.375,0,0,0.375,0,0,0,,15,8,187.5,A Mishra
V Kohli,0.5,0.5,0,0,0,0,0,0,,1,2,50,AD Mathews
DA Warner,0.6666666667,0.0555555556,0,0,0.2777777778,0,0,0,,21,18,116.66,Sandeep Sharma
DA Warner,0,0.2857142857,0,0,0.5714285714,0,0.1428571429,0,,24,7,342.85,MG Johnson
DA Warner,1,0,0,0,0,0,0,0,,0,1,0,Anureet Singh
DA Warner,0.375,0.5,0.125,0,0,0,0,0,,6,8,75,M Vijay
DA Warner,0.4285714286,0.4285714286,0,0,0.1428571429,0,0,0,caught,7,7,100,AR Patel
S Dhawan,0.5,0.5,0,0,0,0,0,0,caught,1,2,50,MG Johnson
GH Vihari,1,0,0,0,0,0,0,0,,0,3,0,MG Johnson
GH Vihari,0.4,0.2,0,0,0.4,0,0,0,caught,9,5,180,Anureet Singh
MC Henriques,1,0,0,0,0,0,0,0,bowled,0,2,0,Sandeep Sharma
MC Henriques,0,1,0,0,0,0,0,0,,3,3,100,MG Johnson
MC Henriques,0.1666666667,0.8333333333,0,0,0,0,0,0,,5,6,83.33,Anureet Singh
MC Henriques,0,1,0,0,0,0,0,0,,7,7,100,M Vijay
MC Henriques,0.25,0.5,0.1666666667,0,0.0833333333,0,0,0,,14,12,116.66,AR Patel
MC Henriques,0.5,0.5,0,0,0,0,0,0,,1,2,50,R Dhawan
NV Ojha,0.25,0.5,0.25,0,0,0,0,0,,4,4,100,MG Johnson
NV Ojha,0.5,0.3,0,0,0.2,0,0,0,,11,10,110,Anureet Singh
NV Ojha,0,1,0,0,0,0,0,0,,3,3,100,M Vijay
NV Ojha,0.4,0.4,0.2,0,0,0,0,0,caught,4,5,80,AR Patel
NV Ojha,0.25,0.5,0,0,0.25,0,0,0,,6,4,150,R Dhawan
RS Bopara,1,0,0,0,0,0,0,0,caught,0,2,0,MG Johnson
A Ashish Reddy,0,0.3333333333,0,0,0,0,0.6666666667,0,,13,3,433.33,Sandeep Sharma
A Ashish Reddy,0,0.3333333333,0.3333333333,0,0.3333333333,0,0,0,,7,3,233.33,MG Johnson
A Ashish Reddy,0,1,0,0,0,0,0,0,,2,2,100,Anureet Singh
KV Sharma,0,1,0,0,0,0,0,0,,1,1,100,Sandeep Sharma
M Vijay,0.6363636364,0.1818181818,0.0909090909,0.0909090909,0,0,0,0,,7,11,63.63,TA Boult
M Vijay,0,1,0,0,0,0,0,0,,2,2,100,B Kumar
M Vijay,0,1,0,0,0,0,0,0,,2,2,100,KV Sharma
M Vijay,0,1,0,0,0,0,0,0,,1,1,100,MC Henriques
M Vohra,0.6666666667,0.3333333333,0,0,0,0,0,0,bowled,1,3,33.33,TA Boult
M Vohra,0.8333333333,0,0,0,0.1666666667,0,0,0,,4,6,66.66,B Kumar
SE Marsh,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,TA Boult
SE Marsh,1,0,0,0,0,0,0,0,bowled,0,1,0,B Kumar
GJ Bailey,0,1,0,0,0,0,0,0,,1,1,100,TA Boult
GJ Bailey,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,B Kumar
GJ Bailey,0.3333333333,0.1666666667,0,0,0.5,0,0,0,,13,6,216.66,P Kumar
GJ Bailey,0.25,0.5,0.25,0,0,0,0,0,,4,4,100,KV Sharma
GJ Bailey,0.5,0,0.5,0,0,0,0,0,caught,2,2,100,MC Henriques
DA Miller,0.2857142857,0.5714285714,0,0,0.1428571429,0,0,0,caught,8,7,114.28,KV Sharma
DA Miller,0.1428571429,0.7142857143,0.1428571429,0,0,0,0,0,,7,7,100,MC Henriques
WP Saha,0.5,0,0,0,0.5,0,0,0,caught,4,2,200,TA Boult
WP Saha,0.2,0.2,0.4,0,0,0,0.2,0,,11,5,220,B Kumar
WP Saha,0,0.6,0.2,0,0.2,0,0,0,,9,5,180,P Kumar
WP Saha,0.3,0.7,0,0,0,0,0,0,,7,10,70,KV Sharma
WP Saha,0.2727272727,0.4545454545,0.2727272727,0,0,0,0,0,,11,11,100,MC Henriques
AR Patel,1,0,0,0,0,0,0,0,bowled,0,1,0,TA Boult
AR Patel,0,1,0,0,0,0,0,0,,1,1,100,B Kumar
AR Patel,0.2857142857,0.5714285714,0.1428571429,0,0,0,0,0,,6,7,85.71,P Kumar
AR Patel,0,1,0,0,0,0,0,0,,1,1,100,KV Sharma
AR Patel,0,0.3333333333,0.3333333333,0,0,0,0.3333333333,0,,9,3,300,MC Henriques
R Dhawan,0.3333333333,0.3333333333,0.3333333333,0,0,0,0,0,,3,3,100,TA Boult
R Dhawan,0.6666666667,0.3333333333,0,0,0,0,0,0,lbw,1,3,33.33,B Kumar
MG Johnson,0.5,0.5,0,0,0,0,0,0,,1,2,50,B Kumar
MG Johnson,0.25,0.75,0,0,0,0,0,0,,3,4,75,P Kumar
Anureet Singh,1,0,0,0,0,0,0,0,,0,1,0,B Kumar
Anureet Singh,1,0,0,0,0,0,0,0,caught,0,1,0,P Kumar
Sandeep Sharma,0,1,0,0,0,0,0,0,,1,1,100,P Kumar
DR Smith,0.7142857143,0.1428571429,0,0,0.1428571429,0,0,0,,5,7,71.42,PJ Cummins
DR Smith,0.375,0.25,0,0,0.25,0,0.125,0,,16,8,200,UT Yadav
DR Smith,0,1,0,0,0,0,0,0,,3,3,100,GB Hogg
DR Smith,0,1,0,0,0,0,0,0,,1,1,100,AD Russell
BB McCullum,0.6,0,0,0,0.2,0,0.2,0,,10,5,200,PJ Cummins
BB McCullum,0.6,0.2,0,0,0.2,0,0,0,,5,5,100,UT Yadav
BB McCullum,0.75,0,0,0,0.25,0,0,0,lbw,4,4,100,PP Chawla
SK Raina,0.8,0,0,0,0.2,0,0,0,,4,5,80,UT Yadav
SK Raina,0.5,0,0,0,0,0,0.5,0,,6,2,300,PP Chawla
SK Raina,0.7142857143,0.2857142857,0,0,0,0,0,0,,2,7,28.57,GB Hogg
SK Raina,0.7142857143,0.1428571429,0,0,0.1428571429,0,0,0,caught,5,7,71.42,AD Russell
F du Plessis,0.25,0.75,0,0,0,0,0,0,,3,4,75,PJ Cummins
F du Plessis,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,UT Yadav
F du Plessis,0.1111111111,0.6666666667,0.2222222222,0,0,0,0,0,,10,9,111.11,PP Chawla
F du Plessis,0.25,0.625,0,0,0.125,0,0,0,,9,8,112.5,GB Hogg
F du Plessis,0,0.8,0.2,0,0,0,0,0,,6,5,120,AD Russell
MS Dhoni,0,1,0,0,0,0,0,0,,2,2,100,PP Chawla
MS Dhoni,0.75,0.25,0,0,0,0,0,0,caught,1,4,25,AD Russell
DJ Bravo,0.75,0.25,0,0,0,0,0,0,caught,1,4,25,PP Chawla
DJ Bravo,0.6666666667,0,0,0,0.3333333333,0,0,0,,4,3,133.33,AD Russell
RA Jadeja,0.5,0.375,0.125,0,0,0,0,0,,5,8,62.5,PJ Cummins
RA Jadeja,0.3333333333,0.3333333333,0.3333333333,0,0,0,0,0,,3,3,100,PP Chawla
RA Jadeja,0.2,0.8,0,0,0,0,0,0,bowled,4,5,80,GB Hogg
RA Jadeja,0.5,0.25,0.25,0,0,0,0,0,,3,4,75,AD Russell
R Ashwin,0,0.3333333333,0,0,0.6666666667,0,0,0,,9,3,300,UT Yadav
R Ashwin,1,0,0,0,0,0,0,0,,0,1,0,GB Hogg
RV Uthappa,0.2,0.4,0,0,0.2,0,0.2,0,,12,5,240,IC Pandey
RV Uthappa,0.2857142857,0.1428571429,0.1428571429,0.1428571429,0.2857142857,0,0,0,,14,7,200,A Nehra
RV Uthappa,0,0.25,0,0,0.75,0,0,0,,13,4,325,MM Sharma
RV Uthappa,1,0,0,0,0,0,0,0,caught,0,1,0,R Ashwin
G Gambhir,1,0,0,0,0,0,0,0,caught,0,1,0,IC Pandey
MK Pandey,0.6666666667,0.1666666667,0,0,0.1666666667,0,0,0,,5,6,83.33,IC Pandey
MK Pandey,0.4,0.4,0,0,0.2,0,0,0,,6,5,120,A Nehra
MK Pandey,0.5,0.5,0,0,0,0,0,0,,1,2,50,MM Sharma
MK Pandey,0.8,0.2,0,0,0,0,0,0,caught,1,5,20,R Ashwin
MK Pandey,0,1,0,0,0,0,0,0,,2,2,100,RA Jadeja
SA Yadav,1,0,0,0,0,0,0,0,caught,0,2,0,MM Sharma
SA Yadav,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,R Ashwin
